NAME,STAR,PER,MASS,SEP,R,PLANETDISCMETH,MSTAR,RSTAR,TEFF,DATE,DENSITY,LUMINOSITY,MISSION
Kepler-306 d,Kepler-306,17.326644,0.019315,0.131044,0.220359,Transit,N/A,0.719,4954,2014,1.8051137095026,0.27897854718491666,Kepler
Kepler-37 d,Kepler-37,39.792187,0.00577478,0.212021,0.178,Transit,0.803,0.77,5417,2011,1.023947446887297,0.4574101645260706,Kepler
HD 13908 c,HD 13908,931,5.13,2.03386,N/A,RV,1.29,1.67,6255,2013,N/A,3.824998039995543,HD
HD 125595 b,HD 125595,9.6737,0.0416764,0.0809437,N/A,RV,0.756,1.03336,4908,2011,N/A,0.5551502348761566,HD
WASP-79 b,WASP-79,3.6623817,0.887514,0.0534741,1.7,Transit,1.52,1.64,6600,2012,0.18064696898252844,4.5724867619225895,WASP
Kepler-107 b,Kepler-107,3.179997,0.0116666,0.0423212,0.139174,Transit,N/A,1.411,5851,2014,4.327850101331813,2.090563860476771,Kepler
Kepler-109 c,Kepler-109,21.2227,0.0199023,0.151991,0.224819,N/A,1.04,1.32,5952,2014,1.7514851675839855,1.9592442059086712,Kepler
HIP 57274 c,HIP 57274,32.03,0.410096,0.177758,N/A,RV,0.73,0.68,4640,2012,N/A,0.1920342820891637,HIP
Kepler-30 d,Kepler-30,143.343,0.0726872,0.534239,0.784384,Transit,0.99,0.95,5498,2011,0.15061699946588145,0.7388481175276265,Kepler
Kepler-158 c,Kepler-158,28.551383,0.0139923,0.18282,0.169507,Transit,N/A,0.624,4623,2014,2.8729523687478458,0.15935062517012638,Kepler
HD 93083 b,HD 93083,143.58,0.368176,0.476549,N/A,RV,0.7,1.14863,4995,2005,N/A,0.7358533965594494,HD
HD 31253 b,HD 31253,466,0.501427,1.26054,N/A,RV,1.23,1.64612,5960,2011,N/A,3.0633529698226973,HD
Kepler-357 c,Kepler-357,16.85837,0.0218083,0.128672,0.238201,Transit,N/A,0.834,5036,2014,1.6135904035606112,0.40083349506080945,Kepler
HD 89744 b,HD 89744,256.78,8.18778,0.902604,N/A,RV,1.48,2.02329,6234,2000,N/A,5.539524409683642,HD
HD 183263 c,HD 183263,3066,3.47646,4.29488,N/A,RV,1.121,1.11717,5936.41,2009,N/A,1.388746892482463,HD
WASP-42 b,WASP-42,4.9816877,0.496968,0.0547344,1.063,Transit,0.881,0.85,5200,2012,0.41374319358059536,0.47330407595882,WASP
Kepler-53 d,Kepler-53,9.751962,0.0157841,0.0893308,0.189134,Transit,N/A,0.958,6085,2014,2.3329919042055933,1.1273593392440695,Kepler
Kepler-48 b,Kepler-48,4.778,0.0123966,0.0532027,0.17133,Transit,0.88,0.89,5194,2011,2.4649299069189796,0.516507715120824,Kepler
HD 192310 c,HD 192310,525.8,0.0736073,1.18358,N/A,RV,0.8,0.847025,5166,2011,N/A,0.45782455651505893,HD
HD 1690 b,HD 1690,533,6.52644,1.36191,N/A,RV,1.18,21.1524,4364,2011,N/A,145.39426867374715,HD
HAT-P-41 b,HAT-P-41,2.694047,0.800254,0.0425775,1.685,Transit,1.418,1.683,6390,2012,0.16727474198899595,4.231172029878365,HAT
Kepler-42 c,Kepler-42,0.45328509,0.000954523,0.00585017,0.0650682,Transit,0.13,0.17,3068,2011,3.4648325411143337,0.002294078540465778,Kepler
HD 28185 b,HD 28185,379,5.79721,1.02341,N/A,RV,0.99,1.00685,5656,2001,N/A,0.9295145032953157,HD
HIP 97233 b,HIP 97233,1058.8,19.8471,2.5395,N/A,RV,1.93,5.34,5020,2014,N/A,16.22506335054988,HIP
HD 23127 b,HD 23127,1214,1.40487,2.31864,N/A,RV,1.127,1.51172,5752,2007,N/A,2.241337439391007,HD
HD 154672 b,HD 154672,163.94,5.00638,0.598618,N/A,RV,1.06,1.31501,5714,2008,N/A,1.6516121671470037,HD
Kepler-275 d,Kepler-275,35.676062,0.0333072,0.212092,0.297083,Transit,N/A,1.383,6165,2014,1.2703019156099387,2.475515799526179,Kepler
Kepler-52 b,Kepler-52,7.8773565,0.015593,0.0630945,0.187182,Transit,0.54,0.52,4075,2011,2.377604749669701,0.06680456772129692,Kepler
OGLE-TR-10 b,OGLE-TR-10,3.10129,0.62,0.0434856,1.25,Transit,1.14,1.17,5950,2005,0.3174416304931835,1.5371937320290636,OGLE
Kepler-370 b,Kepler-370,4.57953,0.011856,0.0539702,0.14185,Transit,N/A,0.9,5852,2014,4.153865220125804,0.8511210021228635,Kepler
gamma Leo A b,gamma Leo A,428.5,10.3722,1.29554,N/A,RV,1.57,27.4346,4428,2010,N/A,259.2487866036882
NN Ser c,NN Ser,5571,2.24099,6.15467,N/A,Timing,N/A,N/A,N/A,2010,N/A,N/A
HAT-P-2 b,HAT-P-2,5.6334729,8.87065,0.0679088,1.157,Transit,1.308,1.506,6290,2007,5.727401091207793,3.1808379486041467,HAT
HAT-P-24 b,HAT-P-24,3.35524,0.685857,0.0465021,1.242,Transit,1.191,1.317,6373,2010,0.3579901016588629,2.5635172394298,HAT
HD 11506 b,HD 11506,1405,4.7347,2.60488,N/A,RV,1.19,1.26275,6058,2007,N/A,1.9241585234179654,HD
tau Boo b,tau Boo,3.312433,5.95,0.0480039,N/A,RV,1.341,1.41847,6387.49,1997,N/A,3.000891280646719
Kepler-422 b,Kepler-422,7.8914483,1,0.0812822,1.15,Transit,1.15,1.24,N/A,2014,0.6575196096866979,N/A,Kepler
Kepler-124 c,Kepler-124,13.821375,0.0129124,0.112713,0.156125,Transit,N/A,0.636,4984,2014,3.3930624086204553,0.2236224413277806,Kepler
Kepler-184 c,Kepler-184,20.303005,0.0145328,0.145651,0.175752,Transit,N/A,0.873,5788,2014,2.677014354862855,0.7663578242091861,Kepler
XO-2S c,XO-2S,120.8,1.371,0.47557,N/A,RV,0.982,1.02,5399,2014,N/A,0.7920318968826393
HD 34445 b,HD 34445,1049,0.790506,2.06642,N/A,RV,1.069,1.39357,5836,2010,N/A,2.0184022816639127,HD
Kepler-318 b,Kepler-318,4.662715,0.0733215,0.0546218,0.420198,Transit,N/A,1.189,5746,2014,0.9882609359185335,1.3807505166389107,Kepler
OGLE-2007-BLG-368L b,OGLE-2007-BLG-368L,N/A,0.0629,3.3,N/A,Microlensing,0.64,N/A,N/A,2010,N/A,N/A,OGLE
KELT-7 b,KELT-7,2.7347749,1.28,0.0441609,1.533,Transit,1.535,1.732,6789,2015,0.3552922511999588,5.70963082741197,KELT
HD 125612 b,HD 125612,559.40487,3.06805,1.3728,N/A,RV,1.1,1.0426,5897,2007,N/A,1.1777387672691462,HD
Kepler-20 f,Kepler-20,19.57706,0.00323095,0.137859,0.0918085,Transit,0.912,0.944,5466,2011,4.175262573464625,0.7127078077786153,Kepler
Kepler-198 b,Kepler-198,17.790037,0.0239491,0.13337,0.251584,Transit,N/A,0.94,5574,2014,1.5039810862213825,0.7642097658492936,Kepler
42 Dra b,42 Dra,479.1,3.73203,1.16693,N/A,RV,0.92,22.04,4200,2009,N/A,135.42827928956163
Kepler-216 b,Kepler-216,7.693641,0.0179955,0.0762713,0.209653,Transit,N/A,1.26,6091,2014,1.9528231049707638,1.9578729525602419,Kepler
Kepler-292 d,Kepler-292,7.055679,0.0167934,0.0719945,0.198947,Transit,N/A,0.826,5299,2014,2.132694649081228,0.4819753098824862,Kepler
Kepler-53 b,Kepler-53,18.6489525,0.0249941,0.136705,0.257599,Transit,0.98,0.89,5858,2011,1.4622014677085824,0.8357309794810376,Kepler
Kepler-11 b,Kepler-11,10.3039,0.00597804,0.0914497,0.1604,Transit,0.961,1.065,5663,2011,1.4485982476259311,1.0451400265886097,Kepler
HD 153950 b,HD 153950,499.4,2.74209,1.28031,N/A,RV,1.12,1.15135,6076,2009,N/A,1.6187314696879411,HD
Kepler-69 b,Kepler-69,13.722341,0.0168702,0.104565,0.199661,Transit,0.81,0.93,5638,2011,2.1195454619489156,0.7829881724166078,Kepler
Kepler-27 c,Kepler-27,31.3309,0.0793989,0.168484,0.436759,Transit,0.65,0.59,5400,2011,0.9529961091426741,0.2651966789510766,Kepler
HD 16141 b,HD 16141,75.523,0.249652,0.355656,N/A,RV,1.052,2.05,5793.95,2000,N/A,4.243221597220225,HD
Kepler-221 c,Kepler-221,5.690586,0.0256819,0.0623799,0.261397,Transit,N/A,0.821,5243,2014,1.437896360284422,0.45634654163193766,Kepler
WASP-97 b,WASP-97,2.07276,1.32,0.0330527,1.13,Transit,1.12,1.06,5640,2013,0.9148309131036932,1.0186316475232662,WASP
Kepler-7 b,Kepler-7,4.885525,0.437758,0.0622369,1.478,Transit,1.347,1.843,5933,2010,0.13558542914656507,3.7708311177791214,Kepler
HIP 91258 b,HIP 91258,5.0505,1.068,0.0566534,N/A,RV,0.95,1,5519,2013,N/A,0.8312479644105656,HIP
WASP-24 b,WASP-24,2.3412127,1.091,0.0365155,1.3,Transit,1.184,1.331,6075,2010,0.4965888046395275,2.1618734031298446,WASP
HAT-P-29 b,HAT-P-29,5.723186,0.779004,0.0666842,1.107,Transit,1.207,1.224,6087,2011,0.5742474240730933,1.8427442349034204,HAT
Kepler-38 b,Kepler-38,105.595,0.0621296,0.429659,0.387735,Transit,0.949,1.757,5623,2012,1.06584921938347,2.765062011355774,Kepler
HD 204313 d,HD 204313,2831.6,1.60642,3.94498,N/A,RV,1.02,N/A,5767,2012,N/A,N/A,HD
PSR B1257+12 B,PSR B1257+12,66.5419,0.0135305,0.321369,N/A,Timing,N/A,N/A,N/A,1992,N/A,N/A
Kepler-147 b,Kepler-147,12.610584,0.0125754,0.10603,0.136497,Transit,N/A,1.468,6012,2014,4.94486819178848,2.5224177704334614,Kepler
HD 50554 b,HD 50554,1224,4.39876,2.26097,N/A,RV,1.025,1.25271,5928.79,2002,N/A,1.7372182297875123,HD
HD 11964 c,HD 11964,37.910254,0.0770689,0.226601,N/A,RV,1.08,1.76025,5372,2007,N/A,2.311967583661664,HD
Kepler-79 d,Kepler-79,52.09059,0.0189,0.272969,0.653,Transit,N/A,1.403,6189,2014,0.06787728941469004,2.5875353480896437,Kepler
Kepler-344 c,Kepler-344,125.596809,0.0260126,0.490824,0.263181,Transit,N/A,0.976,5774,2014,1.4269948152472496,0.9486276347232918,Kepler
HD 13189 b,HD 13189,471.6,7.12332,1.25186,N/A,RV,1.17,32.3233,4337,2005,N/A,331.19066957495204,HD
HD 60532 b,HD 60532,201.3,1.0348,0.759258,N/A,RV,1.44,2.35065,6095,2008,N/A,6.832187833959668,HD
HAT-P-11 b,HAT-P-11,4.8878162,0.0825354,0.0525443,0.422,Transit,0.81,0.75,4780,2010,1.0982599288487973,0.2631013834812747,HAT
Kepler-406 b,Kepler-406,2.42629,0.0199792,0.0361437,0.127576,Transit,1.07,1.07,5538,2014,9.622177884499386,0.9648690582996211,Kepler
Kepler-171 b,Kepler-171,4.166972,0.0178911,0.0506781,0.208761,Transit,N/A,0.839,5642,2014,1.9664874008280067,0.6390653450655154,Kepler
Kepler-330 b,Kepler-330,8.25978,0.00829825,0.0799685,0.120439,Transit,N/A,0.722,5117,2014,4.749931236725079,0.32020276777554885,Kepler
HD 104067 b,HD 104067,55.806,0.185935,0.264333,N/A,RV,0.791,0.858425,4969,2011,N/A,0.40250355435389656,HD
Kepler-229 b,Kepler-229,6.252972,0.0165098,0.0664249,0.196271,Transit,N/A,0.728,5120,2014,2.1836128297241166,0.32631093004000716,Kepler
Kepler-144 c,Kepler-144,10.104665,0.00829825,0.0914719,0.120439,Transit,N/A,1.235,6075,2014,4.749931236725079,1.8612643658833754,Kepler
HD 20794 b,HD 20794,18.315,0.00848679,0.120738,N/A,RV,0.7,1.22683,5401,2011,N/A,1.1475047775824625,HD
Kepler-94 b,Kepler-94,2.50806,0.0341063,0.033677,0.313113,Transit,0.81,0.76,4781,2014,1.111049838777691,0.2703903437319189,Kepler
Kepler-115 c,Kepler-115,8.990889,0.0208911,0.0846204,0.231956,Transit,N/A,1.205,5979,2014,1.673966282130296,1.6625599944872558,Kepler
Kepler-320 c,Kepler-320,17.934937,0.00871939,0.134093,0.122223,Transit,N/A,1.108,6435,2014,4.775617287658937,1.886091441074221,Kepler
HD 195019 b,HD 195019,18.20132,3.57989,0.136688,N/A,RV,1.025,1.34728,5788.16,1999,N/A,1.8254370244269644,HD
Kepler-274 c,Kepler-274,33.197861,0.0135483,0.202153,0.164154,Transit,N/A,1.007,6023,2014,3.0628986465852575,1.195637182085376,Kepler
GJ 832 b,GJ 832,3657,0.684002,3.56153,N/A,RV,0.45,N/A,N/A,2009,N/A,N/A,GJ
Kepler-26 e,Kepler-26,46.827915,0.0186399,0.254259,0.215006,Transit,N/A,0.571,4486,2014,1.8754006838105275,0.11830369575726149,Kepler
GJ 667 C b,GJ 667 C,7.1999,0.0174951,0.0504277,N/A,RV,0.33,N/A,3350,2011,N/A,N/A,GJ
Kepler-254 d,Kepler-254,18.746477,0.0196646,0.138108,0.223035,Transit,N/A,0.91,5957,2014,1.7724267093977792,0.9342910822920283,Kepler
CoRoT-19 b,CoRoT-19,3.89713,1.10792,0.0516604,1.29,Transit,1.21,1.65,6090,2012,0.516109082731886,3.3552592126651697,CoRoT
Kepler-264 b,Kepler-264,40.806231,0.0333072,0.231966,0.297083,Transit,N/A,1.55,6158,2014,1.2703019156099387,3.0953599077136276,Kepler
Kepler-122 c,Kepler-122,12.465988,0.115399,0.105218,0.523686,Transit,N/A,1.216,6050,2014,0.8035101823907373,1.7749154386316508,Kepler
Kepler-142 b,Kepler-142,2.024152,0.014692,0.0313162,0.177536,Transit,N/A,1.269,5790,2014,2.6255715522510785,1.6215357112795186,Kepler
alpha Ari b,alpha Ari,380,1.71662,1.1296,N/A,RV,1.33,13.7883,4513,2011,N/A,70.65970186569106
Kepler-240 c,Kepler-240,7.953528,0.0165098,0.0779794,0.196271,Transit,N/A,0.739,4985,2014,2.1836128297241166,0.30216109517829054,Kepler
61 Vir b,61 Vir,4.215,0.016075,0.05006,N/A,RV,0.942,0.978547,5571,2010,N/A,0.8263899596849824
Kepler-298 b,Kepler-298,10.475464,0.014454,0.0936962,0.174859,Transit,N/A,0.582,4465,2014,2.7034996018486606,0.120620421217575,Kepler
HD 210702 b,HD 210702,354.29,1.86459,1.17218,N/A,RV,1.71,5.17,5000,2007,N/A,14.96752947531399,HD
Kepler-363 d,Kepler-363,11.932125,0.0151834,0.102192,0.182889,Transit,N/A,1.485,5593,2014,2.4820384689561727,1.9333977246695697,Kepler
HAT-P-4 b,HAT-P-4,3.056536,0.671507,0.0443853,1.274,Transit,1.248,1.596,5860,2007,0.32474650885894873,2.691195553981157,HAT
HAT-P-21 b,HAT-P-21,4.124481,4.07833,0.0494951,1.024,Transit,0.947,1.105,5588,2011,3.798260304948174,1.0666923103954982,HAT
Kepler-215 d,Kepler-215,30.864423,0.0184218,0.192566,0.213222,Transit,N/A,1.027,5739,2014,1.9003703930266378,1.0251202314877514,Kepler
Kepler-232 c,Kepler-232,11.379349,0.0463015,0.0990113,0.34169,Transit,N/A,0.968,5847,2014,1.160647887074778,0.9812329161688041,Kepler
Kepler-346 b,Kepler-346,6.511127,0.0216742,0.0682408,0.237309,Transit,N/A,1.021,6033,2014,1.6218201034975088,1.2372965557177373,Kepler
Kepler-330 c,Kepler-330,15.955387,0.0143757,0.124035,0.173967,Transit,N/A,0.722,5117,2014,2.73042724599774,0.32020276777554885,Kepler
alpha Cen B b,alpha Cen B,3.2357,0.00354639,0.0418506,N/A,RV,0.934,0.91,5214,2012,N/A,0.5483475539283821
mu Ara b,mu Ara,643.25,1.74552,1.5273,N/A,RV,1.147,1.25035,5784.28,2001,N/A,1.5680122320172782
TYC 1422-614-1 c,TYC 1422-614-1,559.3,10,1.39588,N/A,RV,1.15,6.85,4806,2015,N/A,22.428758121153848
WASP-45 b,WASP-45,3.1260876,1.00657,0.0405459,1.16,Transit,0.909,0.945,5140,2012,0.6448701067388781,0.5584767678273374,WASP
Kepler-428 b,Kepler-428,3.52563254,1.27,0.0432987,1.08,Transit,0.87,0.8,5150,2010,1.008172124426429,0.40336471850979155,Kepler
HD 73526 c,HD 73526,377.8,2.4209,1.02831,N/A,RV,1.014,1.45542,5583.74,2006,N/A,1.8448728791665248,HD
HD 108341 b,HD 108341,1129,3.4773,2.00715,N/A,RV,0.843,0.79,5122,2015,N/A,0.3848588675830575,HD
Kepler-382 c,Kepler-382,12.162701,0.011856,0.103505,0.14185,Transit,N/A,0.945,5600,2014,4.153865220125804,0.7868731811383581,Kepler
Kepler-333 c,Kepler-333,24.08821,0.00422638,0.163234,0.0990276,Transit,N/A,0.534,4259,2014,4.352131528126889,0.08406245958548979,Kepler
Kepler-17 b,Kepler-17,1.4857108,2.47943,0.0267923,1.33,Transit,1.16,1.05,5781,2011,1.0538994053482362,1.103264119372175,Kepler
14 Her b,14 Her,1773.4,5.21486,2.93362,N/A,RV,1.066,0.912364,5387.61,2003,N/A,0.6283619822512191
HAT-P-33 b,HAT-P-33,3.474474,0.763256,0.0499317,1.686,Transit,1.375,1.637,6446,2011,0.15925744604829634,4.145219973068939,HAT
Kepler-166 c,Kepler-166,34.260281,0.0183139,0.206443,0.212329,Transit,N/A,0.742,5413,2014,1.9131768892169068,0.4234956340957663,Kepler
OGLE-05-169L b,OGLE-05-169L,3300,0.04,2.7,N/A,Microlensing,0.49,N/A,N/A,2006,N/A,N/A,OGLE
HIP 79431 b,HIP 79431,111.7,2.11299,0.358346,N/A,RV,0.49,N/A,3191,2010,N/A,N/A,HIP
HD 171238 b,HD 171238,1523,2.60901,2.54268,N/A,RV,0.943,1.05059,5467,2010,N/A,0.8833886996558504,HD
Kepler-272 c,Kepler-272,6.057342,0.0131908,0.0650321,0.159693,Transit,N/A,0.929,5297,2014,3.239035644802692,0.6087519119798412,Kepler
Kepler-157 c,Kepler-157,13.5405,0.0168894,0.111181,0.199839,Transit,N/A,1.044,5774,2014,2.1162925772483585,1.0854182864986788,Kepler
HIP 5158 b,HIP 5158,345.72,1.42633,0.887919,N/A,RV,0.78,0.986271,4962,2010,N/A,0.5283340308379961,HIP
Kepler-308 c,Kepler-308,15.38231,0.0161415,0.121047,0.192702,Transit,N/A,0.941,5895,2014,2.255731762755275,0.9580838138182777,Kepler
WASP-46 b,WASP-46,1.43037,2.10232,0.0244921,1.31,Transit,0.956,0.917,5620,2012,0.9351626772755844,0.751576084423372,WASP
Kepler-157 b,Kepler-157,1.732342,0.00769114,0.028229,0.117763,Transit,N/A,1.044,5774,2014,4.709408521006644,1.0854182864986788,Kepler
GJ 849 b,GJ 849,1882,0.830886,2.35317,N/A,RV,0.49,N/A,N/A,2006,N/A,N/A,GJ
WASP-84 b,WASP-84,8.5234865,0.69431,0.0771322,0.942,Transit,0.842,0.748,5300,2014,0.8306210684703069,0.39554481202308284,WASP
Kepler-52 d,Kepler-52,36.445171,0.0143757,0.215129,0.173967,Transit,N/A,0.556,4263,2014,2.73042724599774,0.09147447640519633,Kepler
Kepler-197 c,Kepler-197,10.349695,0.00604207,0.0929448,0.109733,Transit,N/A,1.12,6004,2014,4.572737017684605,1.4604537162897366,Kepler
Kepler-163 b,Kepler-163,7.810937,0.00347154,0.0770446,0.0936747,Transit,N/A,0.917,5776,2014,4.223353866689958,0.8385644134913522,Kepler
Kepler-121 c,Kepler-121,41.008011,0.0171819,0.23273,0.202516,Transit,N/A,0.701,5311,2014,2.0686899058201136,0.35029203320744046,Kepler
Kepler-191 b,Kepler-191,9.939632,0.00809262,0.0904732,0.119547,Transit,N/A,0.789,5282,2014,4.736694033718188,0.4341468081534349,Kepler
Kepler-123 b,Kepler-123,17.232366,0.0258466,0.130568,0.262289,Transit,N/A,1.264,6089,2014,1.4324036549298604,1.9677370487858246,Kepler
Kepler-320 b,Kepler-320,8.371554,0.00464108,0.0806883,0.101704,Transit,N/A,1.108,6435,2014,4.411712301860718,1.886091441074221,Kepler
HAT-P-1 b,HAT-P-1,4.4652934,0.532369,0.0553326,1.242,Transit,1.133,1.135,5975,2007,0.27787546446274836,1.471066752322765,HAT
Kepler-186 f,Kepler-186,129.9459,0.00421308,0.392576,0.098939,Transit,0.478,0.472,3788,2014,4.350101465171946,0.04109726276161992,Kepler
Kepler-201 b,Kepler-201,25.672083,0.0192003,0.170313,0.219467,Transit,N/A,1.229,6065,2014,1.8163626541499558,1.8311166226408364,Kepler
OGLE2-TR-L9 b,OGLE2-TR-L9,2.4855335,4.57442,0.0413279,1.61,Transit,1.52,1.53,6933,2009,1.096126404133755,4.845701760081361,OGLE
Kepler-54 b,Kepler-54,8.0109434,0.015593,0.0626016,0.187182,Transit,0.51,0.5,3705,2011,2.377604749669701,0.042206746552678455,Kepler
Kepler-355 c,Kepler-355,25.762294,0.0223552,0.170712,0.24177,Transit,N/A,1.066,6184,2014,1.5818800860413178,1.4889542426193016,Kepler
Kepler-375 c,Kepler-375,19.986326,0.0215411,0.144132,0.236417,Transit,N/A,0.837,5826,2014,1.630174146831441,0.7231391188091912,Kepler
Kepler-137 b,Kepler-137,8.436387,0.0110268,0.0811044,0.131145,Transit,N/A,0.802,5187,2014,4.888735219647228,0.41716008480905753,Kepler
Kepler-85 d,Kepler-85,17.91323,0.00554835,0.133985,0.107057,Transit,N/A,0.893,5436,2014,4.521899151613585,0.6238924478209261,Kepler
Kepler-224 c,Kepler-224,5.925003,0.0290307,0.0640814,0.278348,Transit,N/A,0.676,5018,2014,1.3461560987855659,0.2596002093355161,Kepler
GJ 3341 b,GJ 3341,14.207,0.0208212,0.0892579,N/A,RV,0.47,0.439,3526,2015,N/A,0.02668992115733769,GJ
WASP-22 b,WASP-22,3.53269,0.559059,0.0468682,1.12,Transit,1.1,1.13,6000,2010,0.3979291974682885,1.4826918728171437,WASP
WASP-2 b,WASP-2,2.1522254,0.908659,0.0312729,1.077,Transit,0.88,0.84,5200,2007,0.7273711195749412,0.4622330186803369,WASP
Kepler-392 b,Kepler-392,5.341853,0.00291583,0.0598046,0.089214,Transit,N/A,1.129,5938,2014,4.106439182006728,1.4198343388522026,Kepler
Kepler-247 c,Kepler-247,9.439452,0.0548224,0.087412,0.364885,Transit,N/A,0.768,5100,2014,1.1284757829682932,0.3575132672235919,Kepler
HD 164922 b,HD 164922,1155,0.357927,2.10091,N/A,RV,0.927,0.899472,5385.36,2006,N/A,0.6097099420925837,HD
Kepler-271 b,Kepler-271,5.217738,0.00192504,0.0588746,0.0794005,Transit,N/A,0.88,5524,2014,3.845672325236654,0.6460543313329595,Kepler
Kepler-30 c,Kepler-30,60.3231,2.01385,0.300013,1.09635,Transit,0.99,0.95,5498,2011,1.528205249641711,0.7388481175276265,Kepler
Kepler-190 c,Kepler-190,3.763024,0.0107805,0.0473476,0.130252,Transit,N/A,0.795,5106,2014,4.878518238579832,0.3848987651042444,Kepler
tau Gru b,tau Gru,1311,1.2147,2.51797,N/A,RV,1.238,1.54911,5999.24,2003,N/A,2.785085155578343
WASP-34 b,WASP-34,4.3176782,0.583354,0.0520747,1.22,Transit,1.01,0.93,5700,2011,0.32125871566845626,0.818001948803733,WASP
Kepler-397 c,Kepler-397,135.498527,0.100676,0.516293,0.551343,Transit,N/A,0.767,5307,2014,0.6007068546607436,0.41809608120844227,Kepler
HD 96063 b,HD 96063,361.1,1.14167,1.11312,N/A,RV,1.41,3.66196,5131,2011,N/A,8.327684618384604,HD
Kepler-423 b,Kepler-423,2.68432848,1,0.038671,1.2,Transit,1.07,0.99,5790,2014,0.5787066761471393,0.9869011672693616,Kepler
HAT-P-22 b,HAT-P-22,3.21222,2.15137,0.0414094,1.08,Transit,0.916,1.04,5302,2011,1.7078356404151864,0.7657986399702106,HAT
WASP-28 b,WASP-28,3.40883,0.907,0.0446486,1.213,Transit,1.021,1.094,6150,2014,0.5081911704637448,1.5339956413818843,WASP
Kepler-221 b,Kepler-221,2.795906,0.0126401,0.0388408,0.152556,Transit,N/A,0.821,5243,2014,3.5601218405262443,0.45634654163193766,Kepler
CoRoT-7 b,CoRoT-7,0.85359163,0.014,0.0171898,0.143989,Transit,0.93,0.87,5275,2009,4.689670389858459,0.525070210580868,CoRoT
HD 5608 b,HD 5608,792.6,1.47372,1.98519,N/A,RV,1.66,5.5,4911,2012,N/A,15.76500577053232,HD
Kepler-172 e,Kepler-172,35.118736,0.0230631,0.209877,0.246231,Transit,N/A,1.085,5526,2014,1.5448692406905324,0.9835399775980975,Kepler
Kepler-178 b,Kepler-178,9.576694,0.025195,0.0882572,0.258721,Transit,N/A,1.066,5676,2014,1.4548611600939843,1.0567517484363855,Kepler
Kepler-147 c,Kepler-147,33.416423,0.0188614,0.203039,0.21679,Transit,N/A,1.468,6012,2014,1.8512216469156884,2.5224177704334614,Kepler
HATS-1 b,HATS-1,3.446459,1.86507,0.0444708,1.302,Transit,0.986,1.038,5870,2013,0.8450149925779293,1.1461359384234253,HAT
Kepler-378 c,Kepler-378,28.906009,0.00082692,0.184331,0.0624498,Transit,N/A,0.671,4661,2014,3.395256357587989,0.19039277797793516,Kepler
HD 80606 b,HD 80606,111.4367,3.89054,0.447343,1.029,RV,0.958,0.98,5572.51,2001,3.570803824211289,0.8297449080763295,HD
Kepler-158 b,Kepler-158,16.709184,0.0157841,0.127912,0.189134,Transit,N/A,0.624,4623,2014,2.3329919042055933,0.15935062517012638,Kepler
Kepler-45 b,Kepler-45,2.455239,0.511499,0.0298817,0.96,Transit,0.59,0.55,3820,2011,0.5781404026222374,0.05771222912342728,Kepler
Kepler-68 b,Kepler-68,5.398763,0.026183,0.0617749,0.205901,Transit,1.079,1.243,5793,2011,2.9994820605976003,1.558997396106642,Kepler
Kepler-308 b,Kepler-308,9.694928,0.0157841,0.0889821,0.189134,Transit,N/A,0.941,5895,2014,2.3329919042055933,0.9580838138182777,Kepler
WASP-78 b,WASP-78,2.17517656,0.883997,0.0361391,1.7,Transit,1.33,2.2,6100,2012,0.1799311094130889,6.004180230779856,WASP
Kepler-108 c,Kepler-108,190.323494,0.224011,0.647542,0.729771,Transit,N/A,2.192,5854,2014,0.5763838080484993,5.055696450572692,Kepler
HD 86264 b,HD 86264,1475,6.62738,2.84117,N/A,RV,1.4,1.49917,6326,2009,N/A,3.2248352675665664,HD
Kepler-266 c,Kepler-266,107.723601,0.0481581,0.443078,0.347043,Transit,N/A,1.028,5885,2014,1.1521836500278195,1.135693438314049,Kepler
Kepler-239 c,Kepler-239,56.228098,0.019783,0.287238,0.223927,Transit,N/A,0.763,4914,2014,1.7618746068256839,0.30414361460265554,Kepler
HD 82943 c,HD 82943,219.3,1.58936,0.742283,N/A,RV,1.133,1.09738,5997.1,2004,N/A,1.395623464928851,HD
Kepler-205 c,Kepler-205,20.306546,0.0121773,0.145668,0.146311,Transit,N/A,0.546,4321,2014,3.8879645845946245,0.09311322508201551,Kepler
Kepler-319 b,Kepler-319,4.362705,0.0121124,0.0522529,0.145419,Transit,N/A,0.903,5526,2014,3.93884575137932,0.6812523940566052,Kepler
Kepler-162 c,Kepler-162,19.446355,0.0273861,0.141525,0.270319,Transit,N/A,0.958,5816,2014,1.3864451850077122,0.9408440183015896,Kepler
Kepler-126 c,Kepler-126,21.869741,0.0117926,0.153051,0.140958,Transit,N/A,1.358,6239,2014,4.210586669642691,2.50350521811513,Kepler
HD 216536 b,HD 216536,148.6,1.48058,0.608531,N/A,RV,1.36,12.5,4639,2015,N/A,64.83455504022938,HD
Kepler-384 c,Kepler-384,45.348269,0.00450004,0.248874,0.100812,Transit,N/A,0.882,5577,2014,4.392198027620707,0.6742621278218065,Kepler
iota Hor b,iota Hor,302.8,2.04683,0.92376,N/A,RV,1.145,1.21047,6097.36,2000,N/A,1.814531153412293
HD 37124 d,HD 37124,1862,0.68665,2.80658,N/A,RV,0.85,0.772275,5500.24,2005,N/A,0.4890570583283327,HD
